,count,mean,std,min,25%,50%,75%,max,CV
vmax_forward_2DDA7Ptm,9.0,32.87036579163675,27.202326697231356,6.661936165760737,15.188858166537074,27.000931285235396,39.312256278480284,98.64396089419695,0.8275638570518276
vmax_forward_2OBUTtm,9.0,15984.70123421514,23992.013426615977,638.9235217891917,893.6957348705484,1592.6814869988782,25742.91490044654,61220.71890872253,1.500935993427343
vmax_forward_2OXOADPTm,9.0,1231720.6502638885,3578543.32430089,1727.7356270025075,4427.058252959931,17108.002555267834,60388.53990704507,10773252.86571963,2.905320555869717
vmax_forward_2PGt6,9.0,0.09769475580112996,0.15243104553916212,0.005900053282486379,0.008625201488400389,0.024732015741668327,0.13656501672543428,0.47567360265342723,1.5602786893643994
vmax_forward_3C3HMPtm,9.0,12.983462692402663,11.926941942987048,2.3411355230507542,4.294714418877649,8.272434044248522,16.60690802572901,36.511764129540616,0.9186256567722998
vmax_forward_3MOPtm,9.0,5.940862440668039,8.474275000150564,1.0977800621082991,1.779046794445119,2.9506942989137523,4.75802096214719,28.028503983240746,1.4264385154148844
vmax_forward_3PGt6,9.0,9.080863162869725e-09,1.2208286947519443e-08,1.535313504309166e-09,1.9929041780322747e-09,3.2717080007572527e-09,1.0277317299462629e-08,3.708778035286788e-08,1.3443971931475942
vmax_forward_6PGCt6,9.0,3.2523060989629295e-08,6.740320927177718e-08,2.602989639656303e-10,4.289881441504113e-10,7.748302531198852e-10,1.1643522442437594e-09,1.9054242002127088e-07,2.072474337310077
vmax_forward_6PHOPHO,9.0,2.7369661945248,4.877827020937694,0.11755230759232649,0.2377569404948912,0.8325197884878384,1.414208602261024,14.969611421384112,1.7822021443653953
vmax_forward_AATA,9.0,18.095577331578667,28.563557536264756,0.31351589697861504,1.5415232114928548,3.5711950291093255,15.863458545218716,70.55933748142743,1.5784827979165037
vmax_forward_ABTA,9.0,33.766163627391535,59.40884335870137,0.82006131991309,1.812721546121664,4.703681110446415,15.183733838926104,162.36058001181544,1.7594194002693326
vmax_forward_ACACT1r,9.0,29666.929215226082,61420.97208003072,66.41509476978615,87.78738666554193,5275.42652323921,5829.433728987388,183446.52216092413,2.0703515228838505
vmax_forward_ACALDt,9.0,0.03604014646040152,0.06360845140748239,0.0058052388945793705,0.006449806904539882,0.007420627836982616,0.02092216735439499,0.19865497391766232,1.7649332107285154
vmax_forward_ACALDtm,9.0,432149.29367954703,1081480.039998964,16054.948833713841,38959.13400617536,55440.18420027548,117281.36204934152,3312678.998665523,2.502561165357167
vmax_forward_ACCOAC,9.0,279365.082465951,747831.6154486481,1120.5788569903384,6965.6355822796195,15174.73181973498,30694.55332381632,2270020.5637288447,2.6768972301318072
vmax_forward_ACN_a_m,9.0,9274.717783156802,15994.493345431682,536.2793211363436,838.3012884012312,1092.3832920528519,6729.67578034447,46509.709860314215,1.7245261494078252
vmax_forward_ACN_b_m,9.0,34.567736663694106,61.285259985594784,6.366211247432769,8.206056319032106,13.618139690673985,24.388160661777945,196.91621072955212,1.7729034614511407
vmax_forward_ACOAHim,9.0,0.2998032609133702,0.6043574896408028,0.007647895839167119,0.02231755328833842,0.028731074064141715,0.1561656017784958,1.853395278127123,2.0158469517629274
vmax_forward_ACONTa,9.0,31.007427377815677,42.97903924276274,3.674802850082363,5.2012634891357505,10.955915788206601,38.77037746377896,132.22703600758666,1.3860885238583893
vmax_forward_ACONTb,9.0,630.7274313920934,1222.56870041988,8.141251496328465,10.591820465597355,29.680294129196017,296.1023245125283,3545.631383353163,1.9383471204376188
vmax_forward_ACONTm,9.0,0.616978560246609,0.587977261602738,0.17236475864104311,0.22228876234522868,0.3860644750234322,0.5346784319643167,1.6727476694349352,0.9529946411228957
vmax_forward_ACOTAim,9.0,6.70843579310167,7.041250848210566,0.23509832015834686,1.502881967836674,3.325473548485573,8.944020971714728,17.95377322620559,1.049611424387654
vmax_forward_ACS,9.0,55269.207066591975,83941.04464644947,1758.0504738853622,7337.0952199082385,23811.317817860378,32265.710289660205,257535.8551201136,1.518766942780847
vmax_forward_ACSm,9.0,61.42288057520641,104.62332166762683,0.4174049406874267,1.35630281823704,1.6635128998915523,69.99119712603546,283.29562939606654,1.703328152113049
vmax_forward_ACTPtex,9.0,16.185933223190702,28.80415073374758,3.083655358243507,3.9023202469001035,5.577698031197517,7.30382514768219,91.68807469834813,1.7795792393655676
vmax_forward_ACtr,9.0,0.017044123552755214,0.024878071796486417,0.003606803856408059,0.0037760170790383687,0.008295606109675549,0.01599335341800238,0.08183839576431105,1.4596275202701654
vmax_forward_ADCS,9.0,0.02899527361758121,0.08348836213259211,3.465615196809017e-05,0.000136787450472075,0.00014645498222275738,0.002355045414627383,0.2515695308751011,2.8793783164015103
vmax_forward_ADK1,9.0,635.8784845519682,501.224692257998,181.6687248999548,254.87095918679353,432.25331089971036,1069.3931102337722,1596.4028119142547,0.7882397414517878
vmax_forward_ADK1m,9.0,4775.6697865885,9431.658607834897,92.73707291689246,253.48238651751674,284.25417837762996,4648.80017214539,28939.997457621826,1.9749394387195274
vmax_forward_ADSL1r,9.0,6.7654696415981075,12.731241652668865,0.20944811167559407,0.5186688062334688,1.2244330516380508,3.3802698666246513,38.7165227967867,1.8817971740482973
vmax_forward_ADSL2r,9.0,6962.9159891202,16112.029868889203,131.01491559028452,142.53533978015838,324.7382062675342,1678.632697385959,49198.99990404177,2.3139773471437564
vmax_forward_ADSS,9.0,727.8950491804243,1664.3257368500833,4.059809330119868,20.25180972973281,88.71533321498525,272.03301077485526,5094.427747941073,2.2864913543841743
vmax_forward_AGTi,9.0,74.33868694129973,166.46730141714798,0.348353158254091,0.6857943414141097,2.1301124135027583,61.32948464584743,510.4979354274337,2.2393091439534847
vmax_forward_AKGCITtm,9.0,206093.16338979913,311048.6501599696,6985.442366156266,10281.032532212414,91660.41195036386,92207.97355424053,883310.8512355327,1.5092623406030234
vmax_forward_AKGDam,9.0,401.57917353469327,596.4731189795275,22.67686962182533,63.72206408785292,94.49360203840783,357.87041031239613,1588.1719946297637,1.4853188568754225
vmax_forward_AKGDbm,9.0,258.0825397580762,494.13934335397414,8.32199272736471,17.635568916465704,40.19917390917338,262.1642006127823,1541.3311398390038,1.9146562329136059
vmax_forward_AKGMAL,9.0,5.0305522557072315,14.527210258238616,0.008175276692280804,0.01790461080444641,0.12754378956129617,0.4142181052099742,43.765959255998,2.887796313368437
vmax_forward_AKGMALtm,9.0,497303723.85049534,1481700714.5114527,122815.84399148672,264402.03745865065,1162350.2868411553,5482297.056540544,4448487822.756548,2.979468368020701
vmax_forward_AKGt,9.0,3.2817685978411467e-10,3.1059437419710506e-10,8.817974838391259e-11,1.5628143501786972e-10,2.5796404195591365e-10,2.897945959554716e-10,1.0989957485734484e-09,0.946423749686142
vmax_forward_ALATA_L,9.0,9.439390158205838e-06,1.3326997917989114e-05,1.0240976584899646e-06,3.150900548367003e-06,4.2012177327416545e-06,9.172177888616853e-06,4.345331296511984e-05,1.4118494621608266
vmax_forward_ALATA_Lm,9.0,1.52952742128077e-06,2.7731099138507015e-06,3.345720723410669e-08,1.844343288222598e-07,6.055278931445122e-07,1.3927999799919449e-06,8.741916718572656e-06,1.8130501455989598
vmax_forward_ALAt2r,9.0,0.007565794022211842,0.006505922192271482,0.002257226069112664,0.002879595855484265,0.003409341619557145,0.009528536502555538,0.020443178668408276,0.8599126771322662
vmax_forward_ALAtmi,9.0,4128.020385240486,9958.046313997136,118.1955378917399,339.32703187103107,542.1828426430776,2087.0679365228784,30600.900674015153,2.4123055083743274
vmax_forward_ALCD26xi,9.0,0.013254899987782086,0.017823759544972086,0.0003468074947851935,0.0007614996135220454,0.0009730401880630391,0.03151174866353789,0.04076608926920445,1.3446921184921363
vmax_forward_ALCD26xim,9.0,0.014823147795049766,0.0308352547294165,0.0008133696405882342,0.0016680690782778424,0.0031256455712400304,0.007570261864417095,0.09611220978890817,2.0802096259010536
vmax_forward_ALCD2ir,9.0,393453.25779855263,1085356.1355197667,3412.879118815872,4665.296753062926,33127.92248817223,59472.547334025985,3286738.649304367,2.7585389471485
vmax_forward_ALCD2irm,9.0,15872.227844515479,19129.404989183728,706.5743779877942,754.3547693085703,10050.918930823058,15613.609235439111,51940.278380892676,1.20521234804437
vmax_forward_ALCD2x,9.0,1292702.303592922,2986691.079151053,5361.567251247887,9347.65386933128,43199.07152070418,57547.391716925486,8959025.143570244,2.3104245044275684
vmax_forward_ALDD2x,9.0,10.997863462631734,9.595315239528508,1.5509594176687473,4.366251508930328,10.564661785772913,11.76292648068924,29.396547114721255,0.8724708460085208
vmax_forward_ALDD2xm,9.0,2.527020428091572,3.86400733673475,0.2608905012992634,0.49712894068704333,0.8187646790645268,0.8771453270129307,10.317936411555067,1.5290764149670457
vmax_forward_ALDD2y,9.0,65.6175713531229,98.15693412475706,1.3472193441828544,4.914150910591413,9.14622039713957,63.07468876064027,253.8773498726404,1.4958940433275505
vmax_forward_ALDD2ym,9.0,7.023774140576786,16.73316481266992,0.05190672477109428,0.17881014492139652,1.6808799809691175,2.128375780451635,51.489967962934834,2.3823608899952196
vmax_forward_AMPDA,9.0,9.77686529858987,27.587680795731934,0.1365301048510599,0.2671403035930646,0.3494592560737004,0.8097144948933018,83.32634172340646,2.8217306829123383
vmax_forward_AMPtrm,9.0,68.04776924441724,50.147835920274474,16.236769450854737,28.806614840750047,54.13423035474783,97.02374208320867,156.29435316430465,0.7369504757775538
vmax_forward_ANPRT,9.0,6.103737945064077,9.571639725431691,0.1123366104332367,0.24236550258788536,2.301543002047597,3.617305656857499,25.897138221276034,1.56816033250117
vmax_forward_ANS,9.0,2.3850081229545563,6.368405269310883,0.02388353681260724,0.03588012486406455,0.09010124138720284,0.5107587960492586,19.33224997787563,2.6701817943587045
vmax_forward_ASNN,9.0,0.29626883996905135,0.2178327958622929,0.026973542212111772,0.0858172835783142,0.30294235391646773,0.4513679819350271,0.5864987159148098,0.7352538184071198
vmax_forward_ASNS1,9.0,2.7384875125127337,2.799717857641798,0.16084266818637147,0.8263978257942596,1.626729222208624,4.862830284310247,8.315195351811248,1.0223591836184351
vmax_forward_ASNt2r,9.0,0.07437883551623356,0.1820741050844549,0.0033584301824689583,0.005179294757247656,0.007236003493216707,0.02813209289400677,0.5582028142244381,2.4479289547994645
vmax_forward_ASPCT,9.0,333.93444300474556,433.4226804796224,1.389679166033685,20.966422797865242,72.75274856243486,453.1380660954932,1214.4861156668196,1.29792745120773
vmax_forward_ASPGLU2m,9.0,1152003.7104281965,1154898.1010056175,107903.31609051315,213667.34017442822,732067.0338385061,1519851.3041374013,3290632.1780373272,1.0025124837283252
vmax_forward_ASPTA,9.0,11676.950384322794,17898.303056344208,646.012689574368,1940.5922061996891,4973.026613100941,11846.581671961512,57661.882218797095,1.5327891673132448
vmax_forward_ASPTAm,9.0,35338.33840618776,58989.92649107825,938.0658818380956,1558.8619965357245,4197.115564568809,22036.261841693122,157058.74473204938,1.6692897615341498
vmax_forward_ASPt2r,9.0,0.031611900157374515,0.06600514575663612,0.004962777379500965,0.005186317785099453,0.008742644651927874,0.01655586425938235,0.20697161436439648,2.087984127117972
vmax_forward_ATPM,9.0,9.669871809774472,25.624993034233928,0.07361744784408193,0.1525062217580918,0.44894931406105903,3.4180603530846674,77.90113215119638,2.649982702803955
vmax_forward_ATPM_g,9.0,25.47854486258404,43.08565953115673,0.2995016301418951,1.132294482988149,5.017921581876885,24.867515158772367,129.9443591319605,1.6910565247558242
vmax_forward_ATPM_v,9.0,241.8386256822991,711.8369064094917,0.16163794701015155,0.2596170088710494,0.5653325556442541,16.839686204520426,2139.9731611366788,2.9434376101054447
vmax_forward_ATPS,9.0,80.1851114262683,186.39343602606652,0.14020480909196184,0.47924677416099715,0.639376228797436,21.85739038596367,563.6364342925795,2.3245392157053835
vmax_forward_ATPS3m,9.0,20922.171194469614,17068.575976901775,1344.1671969983072,2675.9801535197835,22803.118856010482,30392.03055530339,44617.48519248243,0.8158128436217716
vmax_forward_ATPtm,9.0,140118.53188381315,170064.81482207205,1733.499548262306,16612.50418390268,69543.67387767894,215770.7946207887,431191.41624524957,1.2137210726921581
vmax_forward_ATPtrm,9.0,1.7511233183424075,1.3573899955093471,0.4172611704935048,0.7511922909086506,0.915309748901505,2.502102180708424,4.140739515695986,0.7751538576930358
vmax_forward_C4H,9.0,4.659089329343052,11.076111032112005,0.025779475652003732,0.0542903063212647,0.07967586532459417,0.4208954020229744,33.47818173140655,2.377312442230803
vmax_forward_CA2t3ec,9.0,1.0382788371676912,1.2927377937805364,0.052411836546473606,0.09271825344207314,0.9797947940907609,1.0133210826993573,4.004415960367275,1.245077668448854
vmax_forward_CBPS,9.0,11.783991101404357,22.899279367483604,0.13047060462149251,0.8226770073516775,3.6849665372271443,5.667213934527955,70.8783450274899,1.9432532806949068
vmax_forward_CBPt,9.0,0.032355328836769254,0.03474341260130415,0.006401470427910036,0.012310772318065863,0.022702377821871417,0.026301944848282764,0.11224650995067387,1.0738080511121564
vmax_forward_CHORM,9.0,5.647712567006113,9.240560142970685,0.5006993990293656,0.7470766186929406,1.3636870437675177,1.459475403161123,23.821175142419598,1.636159778554234
vmax_forward_CHORS,9.0,41.49381533110622,79.24747297598586,0.39083204658433596,0.6797600825313577,2.5860719220062585,15.340838223248236,230.676230976935,1.909862285345866
vmax_forward_CITt,9.0,1.121637909192722e-11,1.2379691086022634e-11,1.8581032933223553e-12,4.769683184036158e-12,6.874382847677852e-12,7.735529088555925e-12,3.962679462567697e-11,1.1037154668686873
vmax_forward_CITtam,9.0,243450.27487938225,429382.8681781103,12201.134319107729,52439.7192583213,59529.425415715334,140926.6946559639,1329943.5225882968,1.763739508574589
vmax_forward_CITtbm,9.0,2477.96930601587,6379.727635900182,18.997605406396154,41.75281959788232,69.32944587480803,928.8505120598755,19431.89931492652,2.574578958832076
vmax_forward_CITtcm,9.0,113.95233123976722,132.42512350014525,13.159404241997478,29.668105738994086,69.2835975272823,99.70031364030955,387.3005423218838,1.1621098231111167
vmax_forward_CMPt6,9.0,2.094159464226148,1.7193164908665004,0.5634940001179355,1.2702672232201928,1.638900371710911,2.070449808797045,6.0848925736224135,0.8210055252415256
vmax_forward_CO2t,9.0,15387.665365566125,41138.051187593825,366.64816472371837,481.5432683947021,535.2377104386013,3524.0660883436644,124924.79784254462,2.6734433203655987
vmax_forward_CO2tgm,9.0,6.917350608745121,10.929244420879359,0.6704748362703982,1.6947969942707346,3.703011339495746,6.046347780145203,35.32352729094927,1.579975490480746
vmax_forward_CO2tm,9.0,1607.7627455007816,2209.7037397425606,169.00977442927126,359.2197209828028,543.5360902967675,1984.2286506261828,7171.271048557755,1.3743966551820357
vmax_forward_COAtrm,9.0,698.6929692199872,1885.8926433498034,3.2615981069819404,3.9964944324763194,5.2631389974207865,100.5211364219485,5713.387552073727,2.6991722064345263
vmax_forward_CPR,9.0,0.4520837398025046,0.6159705791199153,0.0719465219832164,0.16197829303374228,0.21595858618529132,0.4286236120342271,2.045324482712215,1.3625143416770653
vmax_forward_CSm,9.0,567.9587218179863,1022.9379293595924,3.10930899354174,45.970966683782926,51.29018600291234,700.4092991694573,3147.003484565444,1.8010779482094357
vmax_forward_CTPS1,9.0,26.703391914173498,70.03903557907061,0.05359306831729168,0.6070100157231314,1.1727095691423366,3.4564621013975456,212.73095399484706,2.6228516513625233
vmax_forward_CTPS2,9.0,0.5853454902041781,1.2413042147431317,0.0010431001283144317,0.0030853526979735444,0.033386232907577924,0.35165833974732663,3.811483007495068,2.120635138591645
vmax_forward_CTPtrm,9.0,712.4626538988564,543.5577588189619,205.32919477986968,326.3009708437064,435.70188265379926,902.2015208903773,1759.4044867124437,0.7629280718707359
vmax_forward_CU2TRA,9.0,0.45348133312771427,0.45192479591668444,0.12046701881126716,0.18490568587404266,0.20636858869246277,0.6201478058160412,1.5180370394464893,0.9965675826162586
vmax_forward_CYSt2r,9.0,33.4765791957645,44.05140904877786,1.6260630402693845,3.053316492734685,10.573397074356844,34.0038609555628,113.27346114687604,1.3158874086618535
vmax_forward_DDPA,9.0,5.1875351624978245,12.118481568793836,0.029666862570521407,0.1448143643832932,0.563053517060785,1.0631057969745676,37.00792525935908,2.3360769978778757
vmax_forward_DDPAm,9.0,140.83321835289271,398.203583884195,1.0675350441705016,3.6144899401365467,6.394945380553473,14.222298737683802,1202.5951361027971,2.8274833774400916
vmax_forward_DHFS,9.0,0.008444371335283944,0.011696197366780573,0.000132781056479571,0.0008723183083948121,0.0013333778257869828,0.020152265000059327,0.029904570531416895,1.3850879955869784
vmax_forward_DHPTtm,9.0,0.003206207820683179,0.0034346513980438955,0.00038913561224894044,0.0006749018378226783,0.002059834836599802,0.004641328708394482,0.009351214888943743,1.0712503961493176
vmax_forward_DHQS,9.0,20.21829262508173,31.090226382870732,0.46468374439577576,4.035413278907956,6.1159977245457915,19.33465347086257,96.78671196833183,1.537727589534532
vmax_forward_DHQTi,9.0,2.4430142054454587,3.2372173808721088,0.3729886934007037,0.6798114090512526,0.8489340649350517,1.5122209674306648,8.48875383656234,1.3250915093560969
vmax_forward_D_LACDcm,9.0,2.6911909219280234,4.253984252433969,0.11663473181784885,0.24652960185429776,0.8624712955197879,3.305651084153958,13.270500840755666,1.5807069716875861
vmax_forward_D_LACDm,9.0,0.32140231488447946,0.5476076391119884,0.023093321780959523,0.04046182228355838,0.09133188903479851,0.22312602992406602,1.7023286791975007,1.703807389529267
vmax_forward_D_LACt2,9.0,0.004094993197253074,0.0012661441384078738,0.0025655435355590225,0.0030475220687678157,0.00360636029542458,0.004950279258821375,0.0058164120992614966,0.3091932214337266
vmax_forward_D_LACt2m,9.0,9217.225859099992,13496.287197640982,132.30837387752274,399.1330706427682,1944.8090217883775,12604.798516474715,33317.90947684088,1.4642461195975094
vmax_forward_D_LACtm,9.0,6256.059589044077,9579.160933770532,1152.0922425193396,2061.8010405604723,3252.16585236201,5023.957976214012,31528.662169457628,1.5311812167751784
vmax_forward_E4Ptm,9.0,323893.3486293371,919417.3288081961,4581.206831473021,13287.396413292372,17058.69392105798,23819.48862429721,2775507.013982505,2.8386422033642176
vmax_forward_ENO,9.0,168.06180254695252,237.62620898723523,14.295780002851142,42.63045903261701,95.68495183583904,144.57116415550436,766.1849776840503,1.4139215775747023
vmax_forward_ETOHt,9.0,10.48750356302907,12.170038124305897,2.2042835260847204,2.4122878826511926,6.251288621882048,11.973858964980083,39.33339625345396,1.1604323232087528
vmax_forward_ETOHtm,9.0,100840.80261217806,127407.28058203915,14350.535734325931,22852.430373424675,41531.16942683546,150970.43465108698,387601.28363385756,1.263449687841465
vmax_forward_FBA,9.0,94.4187039725406,119.770358276957,5.18401977934013,12.490408277150022,31.079048818907335,131.7228561372966,303.1297863216562,1.2685024601882835
vmax_forward_FBA3,9.0,9.089725840709825,9.494880007210176,0.36705624445884766,3.5716644651093232,7.3945594663531065,9.657912514864503,31.981149848547002,1.0445727597949985
vmax_forward_FBP,9.0,3.2205229413808816,6.8132984231925136,0.19500626135350746,0.3919920630499285,0.6129366414917412,1.3555096414732648,21.195079304558135,2.1155876071080364
vmax_forward_FERCOXOXI,9.0,3.9821050591095215,5.646939555304584,0.8789975687253518,1.3639862516314403,1.4751411340891338,3.490343167282169,18.44003095615655,1.4180789987914968
vmax_forward_FMNRx,9.0,0.2464185464885477,0.3410924117529861,0.00829974059496683,0.10592217298829487,0.14406242563443555,0.19278321663427217,1.1378674815666436,1.384199430657864
vmax_forward_FPK,9.0,0.18399654868000057,0.5287832202054238,0.0010373022364355362,0.002690962936136641,0.004142048944850419,0.008900808170585639,1.5938126033589493,2.873875754729848
vmax_forward_FRD2m,9.0,2.337806166760855e-07,5.717721050969762e-07,7.520045300388586e-09,1.9011063163989285e-08,2.8935552007273582e-08,8.698331191916917e-08,1.7541104468251493e-06,2.4457635249084593
vmax_forward_FRDPtm,9.0,0.017257429048193385,0.015917424157631043,0.004559466582640884,0.0070182853187829505,0.011684041581490931,0.020704364932032277,0.05520573283532028,0.9223519976921115
vmax_forward_FUM,9.0,25.012658316207673,50.45189603927053,1.1831914956535607,2.291723936679072,8.93632549718976,10.589431298333036,157.8312727959368,2.0170545410032954
vmax_forward_FUMm,9.0,175.01512274751838,262.5334451427075,2.8745965433588085,5.748614281696037,28.906262348162322,249.398703584649,720.7982746781187,1.5000614862376518
vmax_forward_FUMtr,9.0,2.692284595613038e-08,2.36081710376693e-08,2.0458617453596987e-09,5.5569437834603425e-09,2.1933894841900727e-08,4.6780652926692176e-08,6.046330094403702e-08,0.8768824468311336
vmax_forward_G1Pt,9.0,0.023396771007762614,0.02958533794155855,0.0028767524648108467,0.004021068910848959,0.004564738046674071,0.044162270106657395,0.07364756698156485,1.2645051717496694
vmax_forward_G6PDA,9.0,729.3454177017239,793.9119337452843,82.65235343752403,276.4371771678118,358.7079007913836,709.5015485879035,2377.215709351371,1.088526663054961
vmax_forward_G6PDH2r,9.0,333.3861212688755,876.6873008191203,4.588283820036195,8.692963220394805,13.32569858950363,31.424347056553373,2663.1517997062665,2.629645461791953
vmax_forward_G6Pt,9.0,5.324806237513521e-12,6.713126531886313e-12,4.042471447089151e-13,1.5880272901721372e-12,2.244848485180152e-12,5.342092204721448e-12,1.8853529063839408e-11,1.2607269133272883
vmax_forward_GAM6Pt,9.0,0.0931436843867877,0.14766657323470295,0.017247808598970463,0.022957800298641466,0.03194770081241398,0.09264243939204188,0.47869064075832646,1.5853632396749944
vmax_forward_GAPD,9.0,474159.4391379266,1263860.623689656,888.2997754117516,1737.8856348300117,4441.886546553905,51174.89080979491,3830007.411531666,2.665476039003867
vmax_forward_GCALDt,9.0,0.0032065493261851353,0.004037796168004117,0.0010143211504983138,0.0013491098982873755,0.0018396290725910694,0.0024656918585497264,0.013707660686898977,1.2592340729116196
vmax_forward_GCC2cm,9.0,177.7609503460477,458.1676975580144,3.934469460859965,5.620995933290186,23.817253646078477,54.97417954026505,1397.988974693603,2.5774372642928505
vmax_forward_GF6PTA,9.0,35.16234530067952,100.81425480660936,0.1575272803984245,0.24049022152860078,0.7340845813599025,4.793042147259072,303.95096918262226,2.8671083781394158
vmax_forward_GK1,9.0,377.73369208728076,586.4350850696164,1.3430418163402302,7.542249962525103,10.603798625452118,579.8983305580242,1387.9706961885304,1.5525093401890988
vmax_forward_GLCt1,9.0,822.9742307065995,442.4635820353669,373.23635386407966,525.7207106860228,744.7510465796923,1016.5862815085327,1753.7914583108204,0.5376396556857813
vmax_forward_GLNS,9.0,316.1991942481801,568.7758126949709,4.139593270213439,18.27244448477674,39.250727670956685,126.79364447578591,1574.9150435893093,1.798789570123152
vmax_forward_GLNt2r,9.0,0.02894989037832195,0.06570265242520083,0.002477556351166094,0.00474250604532973,0.00654343422522464,0.007657120007999348,0.20360942591448025,2.2695302664910892
vmax_forward_GLUDC,9.0,6.911801102793081,13.512457262788542,0.07608671093422781,0.3745307270484689,0.7543508518931563,1.9406029143916113,39.72913806950243,1.954983521925727
vmax_forward_GLUDxi,9.0,41.06159847438543,110.10158499683862,0.4974719137198767,0.8917768599151759,2.61836583876875,12.353353032631677,334.374962052411,2.6813760079389244
vmax_forward_GLUDy,9.0,35463.58137530677,106204.08090965824,4.407739032334047,10.986465878047742,24.487322321930307,103.10901044305407,318674.351933419,2.994736481510803
vmax_forward_GLUN,9.0,1.280127302444621,1.5699398421603499,0.16376236411023404,0.19230209313059204,0.7571784040495966,1.2774997731155946,4.72919098549695,1.2263935306764278
vmax_forward_GLUPRT,9.0,62.35582817826566,140.9063728566725,0.08572132865627374,0.3640750207901971,6.101582162617532,28.042075111903987,432.281939222898,2.2597145603429882
vmax_forward_GLUSx,9.0,5.068759749973807,10.59654611729884,0.1727099606610831,0.45931919244155295,0.8943382512184416,1.8429022933446928,32.737201220993754,2.0905599475993313
vmax_forward_GLUt2r,9.0,0.027050007351234875,0.034136815455048715,0.005345485131131495,0.007655079353987563,0.01543041835879722,0.018196112058684343,0.10942590667801431,1.2619891378140538
vmax_forward_GLUt7m,9.0,48.368441491696004,49.21549264844578,7.503017788921119,10.665528085281883,24.87945994201693,69.5932255943472,159.6538962877783,1.0175124757099152
vmax_forward_GLXt,9.0,0.023064153777679997,0.0391751623876687,0.0027730806859039294,0.005900863002516531,0.008829192302972544,0.01700302859267261,0.1258223000714555,1.698530228565329
vmax_forward_GLYOX,9.0,25.85499611303926,76.88188543743759,0.07091086874097838,0.17279414172597574,0.19099453096893765,0.2506528017099987,230.87302289322784,2.9735794622171423
vmax_forward_GLYOX3,9.0,2.8419644147669535e-11,4.493840631905661e-11,5.3590559138305794e-12,5.928939307640443e-12,7.282997681948979e-12,3.519346283001491e-11,1.4285649653923905e-10,1.581244511210449
vmax_forward_GLYt2r,9.0,0.15431515874343837,0.4113886934243159,0.005211988059710471,0.006312267192212195,0.008083282497997352,0.012313734237815574,1.2491754604311618,2.6658994279899835
vmax_forward_GLYtm,9.0,0.0003273815845578787,0.000317295013319589,6.465981140060172e-05,0.0001484362856393855,0.00019902945809682063,0.0004799029725343376,0.0010691259147667983,0.9691901691663221
vmax_forward_GMPS2,9.0,0.576572818466281,0.7118115344907603,0.031630029027918165,0.04618855435262312,0.1065794413890392,1.0935911273156111,1.7277953350276891,1.2345561769356777
vmax_forward_GND,9.0,1397.1254830744788,4076.949068160848,1.1320311759487502,3.3785085857282806,7.73977019718547,16.844643484648117,12266.592341067293,2.9180979930229443
vmax_forward_GNK,9.0,26.633554764264584,41.55384812338042,0.2786958501650811,3.3725600788949346,8.805441370238135,21.37303039139084,127.0775431048168,1.5602066074610157
vmax_forward_GSNK,9.0,1.5628443017097682,2.423813498905205,0.2259911231520873,0.2987134438631439,0.4064579071183382,0.4865123596470892,6.337005811128063,1.5508988939291826
vmax_forward_GUAPRT,9.0,48.971867059390014,100.57241274921235,0.37847108366816357,1.091833119814301,10.154677135329676,25.549355931817882,309.35531932665344,2.053677321047295
