,model,design_ix,enzyme,fold-change,nra_sol
706,"3191,104",1,ED_PYK,0.6931471805599453,0.08538108853052363
707,"3191,104",1,EU_PRFGS,0.0072999388553763225,0.08538108853052363
708,"3191,104",2,ED_PYK,0.4141830854572796,0.0511427617273029
709,"3191,104",2,ED_ALDD2y,0.01426399733748003,0.0511427617273029
710,"3191,104",2,ED_PDHm,0.001,0.0511427617273029
711,"3191,104",3,ED_PRPPS,0.1106164800795922,0.030940715039614288
712,"3191,104",3,ED_PDHm,0.001,0.030940715039614288
713,"3191,104",3,ED_PFK,0.21597822967333122,0.030940715039614288
714,"3191,104",4,ED_PYK,0.39134276900144926,0.07796792580640691
715,"3191,104",4,EU_AKGDbm,0.001,0.07796792580640691
716,"3191,104",4,EU_TAL,0.6931471805599453,0.07796792580640691
717,"3191,104",5,ED_PYK,0.3930825675911031,0.0778365197445656
718,"3191,104",5,EU_TAL,0.6931471805599453,0.0778365197445656
719,"3191,104",5,EU_SUCOASm,0.001,0.0778365197445656
720,"3191,104",6,ED_PYK,0.3907405805976481,0.07793545545252323
721,"3191,104",6,EU_TAL,0.6931471805599453,0.07793545545252323
722,"3191,104",6,EU_GCC2cm,0.001,0.07793545545252323
723,"3191,104",7,ED_PYK,0.474013196582343,0.0874766617760911
724,"3191,104",7,EU_PPND2,0.2566350335915162,0.0874766617760911
725,"3191,104",7,ED_MDH,0.001,0.0874766617760911
726,"3191,104",8,ED_PYK,0.4732524601315238,0.0871793854469207
727,"3191,104",8,EU_SUCOASm,0.001,0.0871793854469207
728,"3191,104",8,EU_PPND2,0.25644229932099205,0.0871793854469207
729,"3191,104",9,ED_PYK,0.39367496678967445,0.0780451590195009
730,"3191,104",9,EU_TAL,0.6931471805599453,0.0780451590195009
731,"3191,104",9,ED_NADH2_u6m,0.001,0.0780451590195009
732,"3191,104",10,ED_PYK,0.47149971835064675,0.08730038791144532
733,"3191,104",10,EU_AKGDbm,0.001,0.08730038791144532
734,"3191,104",10,EU_PPND2,0.2563657263542414,0.08730038791144532
735,"3191,104",11,ED_PYK,0.4708871598739654,0.08725958220495433
736,"3191,104",11,EU_GCC2cm,0.001,0.08725958220495433
737,"3191,104",11,EU_PPND2,0.2563043761636333,0.08725958220495433
738,"3191,104",12,ED_PYK,0.4722649117848377,0.08735136142640859
739,"3191,104",12,EU_PPND2,0.2564423635485096,0.08735136142640859
740,"3191,104",12,EU_AKGDam,0.001,0.08735136142640859
741,"3191,104",13,EU_DHQTi,0.3303456378736445,0.07695863057078633
742,"3191,104",13,EU_DHQS,0.001,0.07695863057078633
743,"3191,104",13,EU_CHORM,0.5002230348365363,0.07695863057078633
744,"3191,104",14,ED_PRPPS,0.3979237264476674,-0.00028481892978673984
745,"3191,104",14,EU_ICDHxm,0.001,-0.00028481892978673984
746,"3191,104",14,EU_PDHm,0.001,-0.00028481892978673984
747,"3191,104",15,ED_PYK,0.001,0.08986052069146194
748,"3191,104",15,EU_DHQTi,0.6446904333674736,0.08986052069146194
749,"3191,104",15,EU_ICDHxm,0.03467697094765788,0.08986052069146194
750,"3191,104",16,EU_TAL,0.6931471805599453,0.04933205370885007
751,"3191,104",16,ED_CSm,0.13857606962653757,0.04933205370885007
752,"3191,104",16,ED_SUCD2_u6m,0.001,0.04933205370885007
753,"3191,104",17,EU_TAL,0.6931471805599453,0.05984137500172403
754,"3191,104",17,ED_PGM,0.09136366556043199,0.05984137500172403
755,"3191,104",17,ED_PYRDC,0.1076361873903352,0.05984137500172403
756,"3191,104",18,EU_HEX1,0.001,0.053991311294392386
757,"3191,104",18,EU_TAL,0.6931471805599453,0.053991311294392386
758,"3191,104",18,EU_ASPTA,0.1325335539886134,0.053991311294392386
759,"3191,104",19,EU_TAL,0.6931471805599453,0.054117854985217706
760,"3191,104",19,EU_ASPTA,0.13377406801510697,0.054117854985217706
761,"3191,104",19,EU_r_4235,0.0009999999999999799,0.054117854985217706
762,"3191,104",20,EU_TAL,0.6931471805599453,0.05652052358638124
763,"3191,104",20,EU_ASPTA,0.20726838385986668,0.05652052358638124
764,"3191,104",20,EU_PGI,0.16554867467490386,0.05652052358638124
765,"3191,104",21,EU_DHQS,0.17522835032407974,0.0772554973890236
766,"3191,104",21,EU_CHORM,0.6931471805599453,0.0772554973890236
767,"3191,104",21,ED_PGK,0.04455108525170811,0.0772554973890236
768,"3191,104",22,EU_DHQS,0.6253579643942884,0.13799353847734705
769,"3191,104",22,EU_CHORM,0.6931471805599453,0.13799353847734705
770,"3191,104",22,ED_PPA,0.04722667589682488,0.13799353847734705
771,"3191,104",23,EU_DHQS,0.6716623519251809,0.14272564323627304
772,"3191,104",23,EU_CHORM,0.6931471805599453,0.14272564323627304
773,"3191,104",23,ED_ICDHym,0.1067765998051276,0.14272564323627304
774,"3191,104",24,EU_DHQS,0.6931471805599453,0.1476795265601902
775,"3191,104",24,EU_CHORM,0.6931471805599453,0.1476795265601902
776,"3191,104",24,EU_ICDHxm,0.08243142691587231,0.1476795265601902
777,"3191,104",25,EU_DHQS,0.6403396022706233,0.13484730256596755
778,"3191,104",25,EU_CHORM,0.6106306796775255,0.13484730256596755
779,"3191,104",25,EU_ME1m,0.3437106826138171,0.13484730256596755
780,"3191,104",26,EU_DHQS,0.5867987580796233,0.13068331299899327
781,"3191,104",26,EU_CHORM,0.6931471805599453,0.13068331299899327
782,"3191,104",26,ED_CPR,0.27420062783877575,0.13068331299899327
783,"3191,104",27,EU_DHQTi,0.6931471805599453,0.19995368962414278
784,"3191,104",27,EU_DHQS,0.6931471805599453,0.19995368962414278
785,"3191,104",27,ED_PYRDC,0.5183336508133675,0.19995368962414278
786,"3191,104",28,ED_PYK,0.4937486951864613,0.16357679109687678
787,"3191,104",28,EU_DHQS,0.6931471805599453,0.16357679109687678
788,"3191,104",28,ED_PYRDC,0.513082740155346,0.16357679109687678
789,"3191,104",29,ED_PYK,0.6931471805599453,0.06878268701123776
790,"3191,104",29,EU_PGL,0.011547559651454407,0.06878268701123776
791,"3191,104",29,EU_GLUDy,0.07799945847862626,0.06878268701123776
792,"3191,104",30,ED_PYK,0.6931471805599453,0.06890076940211814
793,"3191,104",30,EU_GLUDy,0.07708376703306276,0.06890076940211814
794,"3191,104",30,EU_GND,0.00728042273252935,0.06890076940211814
795,"3191,104",31,ED_PYK,0.6931471805599453,0.06878268701300065
796,"3191,104",31,EU_GLUDy,0.07799945849000854,0.06878268701300065
797,"3191,104",31,EU_G6PDH2r,0.018383376498417977,0.06878268701300065
798,"3191,104",32,EU_ASPTA,0.08769811599047439,0.015738891667709025
799,"3191,104",32,EU_GLUDy,0.001,0.015738891667709025
800,"3191,104",32,ED_ICDHyr,0.001,0.015738891667709025
801,"3191,104",33,ED_PYK,0.6931471805599453,0.09298880223058546
802,"3191,104",33,EU_GLUDy,0.18917741407731894,0.09298880223058546
803,"3191,104",33,ED_MDHm,0.6931471805599453,0.09298880223058546
804,"3191,104",34,EU_PPND2,0.2598672509038326,0.05569800092079235
805,"3191,104",34,ED_PYRDC,0.001,0.05569800092079235
806,"3191,104",34,ED_PGK,0.1435422478972776,0.05569800092079235
807,"3191,104",35,EU_PPND2,0.17284289676944428,0.05020884794739431
808,"3191,104",35,EU_ASPTA,0.160356797476507,0.05020884794739431
809,"3191,104",35,ED_GLNS,0.0055749385170385714,0.05020884794739431
810,"3191,104",36,EU_PGL,0.2272076440800185,0.06243715142129613
811,"3191,104",36,EU_PGCD,0.6931471805599453,0.06243715142129613
812,"3191,104",36,EU_FBA3,0.6931471805599453,0.06243715142129613
813,"3191,104",37,EU_HEX1,0.001,0.03272148564765057
814,"3191,104",37,ED_PGK,0.07999077371571163,0.03272148564765057
815,"3191,104",37,EU_FBA3,0.6931471805599453,0.03272148564765057
816,"3191,104",38,EU_GLUDy,0.001,0.03602695076500009
817,"3191,104",38,ED_ICDHyr,0.11597425733022299,0.03602695076500009
818,"3191,104",38,EU_FBA3,0.6931471805599453,0.03602695076500009
819,"3191,139",0,EU_HEX1,0.03118239432343066,0.04590156676062691
820,"3191,139",0,ED_PRPPS,0.19978569486028153,0.04590156676062691
821,"3191,139",0,ED_PYK,0.14362264757792978,0.04590156676062691
822,"3191,139",1,EU_HEX1,0.0600243337118915,0.03738443923708823
823,"3191,139",1,ED_PYK,0.10629560743001146,0.03738443923708823
824,"3191,139",1,EU_PRFGS,0.001,0.03738443923708823
825,"3191,139",2,ED_PYK,0.17184836889886926,0.04419447126123785
826,"3191,139",2,ED_ALDD2y,0.5609692473280368,0.04419447126123785
827,"3191,139",2,ED_PDHm,0.0204108156317461,0.04419447126123785
828,"3191,139",3,ED_PRPPS,0.6727414574286387,0.014444990419738634
829,"3191,139",3,ED_PDHm,0.24858665936599889,0.014444990419738634
830,"3191,139",3,ED_PFK,0.039280899776679506,0.014444990419738634
831,"3191,139",4,ED_PYK,0.21405860397491017,0.0710076355007193
832,"3191,139",4,EU_AKGDbm,0.001,0.0710076355007193
833,"3191,139",4,EU_TAL,0.6510427995350692,0.0710076355007193
834,"3191,139",5,ED_PYK,0.21312951792593707,0.07054500345428476
835,"3191,139",5,EU_TAL,0.6474751879751757,0.07054500345428476
836,"3191,139",5,EU_SUCOASm,0.001,0.07054500345428476
837,"3191,139",6,ED_PYK,0.21307595994972411,0.07086867226925565
838,"3191,139",6,EU_TAL,0.651985090372474,0.07086867226925565
839,"3191,139",6,EU_GCC2cm,0.001,0.07086867226925565
840,"3191,139",7,ED_PYK,0.20821057921579567,0.0481224860080711
841,"3191,139",7,EU_PPND2,0.6931471805599453,0.0481224860080711
842,"3191,139",7,ED_MDH,0.001,0.0481224860080711
843,"3191,139",8,ED_PYK,0.20604736559563816,0.047610619435923124
844,"3191,139",8,EU_SUCOASm,0.001,0.047610619435923124
845,"3191,139",8,EU_PPND2,0.6931471805599453,0.047610619435923124
846,"3191,139",9,ED_PYK,0.21570946825151113,0.07122282242827814
847,"3191,139",9,EU_TAL,0.6493310977914105,0.07122282242827814
848,"3191,139",9,ED_NADH2_u6m,0.001,0.07122282242827814
849,"3191,139",10,ED_PYK,0.20657084400808168,0.047771842761075906
850,"3191,139",10,EU_AKGDbm,0.001,0.047771842761075906
851,"3191,139",10,EU_PPND2,0.6931471805599453,0.047771842761075906
852,"3191,139",11,ED_PYK,0.2054810693849965,0.04755327033684852
853,"3191,139",11,EU_GCC2cm,0.001,0.04755327033684852
854,"3191,139",11,EU_PPND2,0.6931471805599453,0.04755327033684852
855,"3191,139",12,ED_PYK,0.20754752633556944,0.04796773264463277
856,"3191,139",12,EU_PPND2,0.6931471805599453,0.04796773264463277
857,"3191,139",12,EU_AKGDam,0.001,0.04796773264463277
858,"3191,139",13,EU_DHQTi,0.6931471805599453,0.06806729675673145
859,"3191,139",13,EU_DHQS,0.6041942036624304,0.06806729675673145
860,"3191,139",13,EU_CHORM,0.43348825555661136,0.06806729675673145
861,"3191,139",14,ED_PRPPS,0.6931471805599453,0.08725304065474382
862,"3191,139",14,EU_ICDHxm,0.6931471805599453,0.08725304065474382
863,"3191,139",14,EU_PDHm,0.34685340253349156,0.08725304065474382
864,"3191,139",15,ED_PYK,0.011853324473360953,0.011780879867889055
865,"3191,139",15,EU_DHQTi,0.6931471805599453,0.011780879867889055
866,"3191,139",15,EU_ICDHxm,0.001,0.011780879867889055
867,"3191,139",16,EU_TAL,0.33801100574065435,0.025467412117421425
868,"3191,139",16,ED_CSm,0.35318185472741925,0.025467412117421425
869,"3191,139",16,ED_SUCD2_u6m,0.6931471805599453,0.025467412117421425
870,"3191,139",17,EU_TAL,0.4483109942875466,0.043823081858372484
871,"3191,139",17,ED_PGM,0.48933778343644796,0.043823081858372484
872,"3191,139",17,ED_PYRDC,0.001,0.043823081858372484
873,"3191,139",18,EU_HEX1,0.042579398936128866,0.06386485002142413
874,"3191,139",18,EU_TAL,0.4435064398383211,0.06386485002142413
875,"3191,139",18,EU_ASPTA,0.16698850754989772,0.06386485002142413
876,"3191,139",19,EU_TAL,0.44350643983832155,0.06386485002142414
877,"3191,139",19,EU_ASPTA,0.1669885075498978,0.06386485002142414
878,"3191,139",19,EU_r_4235,0.21010423321239413,0.06386485002142414
879,"3191,139",20,EU_TAL,0.41080121341481235,0.03307226930318212
880,"3191,139",20,EU_ASPTA,0.04464630245720513,0.03307226930318212
881,"3191,139",20,EU_PGI,0.001,0.03307226930318212
882,"3191,139",21,EU_DHQS,0.6931471805599453,0.060415272035612644
883,"3191,139",21,EU_CHORM,0.41064500706678825,0.060415272035612644
884,"3191,139",21,ED_PGK,0.001,0.060415272035612644
885,"3191,139",22,EU_DHQS,0.6931471805599453,0.06021364721631051
886,"3191,139",22,EU_CHORM,0.4096371930400472,0.06021364721631051
887,"3191,139",22,ED_PPA,0.001,0.06021364721631051
888,"3191,139",23,EU_DHQS,0.6931471805599453,0.06035085900172437
889,"3191,139",23,EU_CHORM,0.40989141857060996,0.06035085900172437
890,"3191,139",23,ED_ICDHym,0.001,0.06035085900172437
891,"3191,139",24,EU_DHQS,0.6931471805599453,0.0604294305216276
892,"3191,139",24,EU_CHORM,0.41025038808317954,0.0604294305216276
893,"3191,139",24,EU_ICDHxm,0.001,0.0604294305216276
894,"3191,139",25,EU_DHQS,0.6931471805599453,0.06048125448825311
895,"3191,139",25,EU_CHORM,0.41084001660729325,0.06048125448825311
896,"3191,139",25,EU_ME1m,0.001,0.06048125448825311
897,"3191,139",26,EU_DHQS,0.6931471805599453,0.0604301418901239
898,"3191,139",26,EU_CHORM,0.41050223190977253,0.0604301418901239
899,"3191,139",26,ED_CPR,0.001,0.0604301418901239
900,"3191,139",27,EU_DHQTi,0.6931471805599453,0.07352283313642216
901,"3191,139",27,EU_DHQS,0.6931471805599453,0.07352283313642216
902,"3191,139",27,ED_PYRDC,0.17487404892798633,0.07352283313642216
903,"3191,139",28,ED_PYK,0.14548138208994388,0.08479946941295816
904,"3191,139",28,EU_DHQS,0.6931471805599453,0.08479946941295816
905,"3191,139",28,ED_PYRDC,0.2040056484461487,0.08479946941295816
906,"3191,139",29,ED_PYK,0.6931471805599453,0.2274738141045518
907,"3191,139",29,EU_PGL,0.403776349309545,0.2274738141045518
908,"3191,139",29,EU_GLUDy,0.3565724926650527,0.2274738141045518
909,"3191,139",30,ED_PYK,0.6931471805599453,0.2245711758016755
910,"3191,139",30,EU_GLUDy,0.34876334099797507,0.2245711758016755
911,"3191,139",30,EU_GND,0.693147180559946,0.2245711758016755
912,"3191,139",31,ED_PYK,0.6931471805599453,0.22160909603404533
913,"3191,139",31,EU_GLUDy,0.34084580756963867,0.22160909603404533
914,"3191,139",31,EU_G6PDH2r,0.6931471805599456,0.22160909603404533
915,"3191,139",32,EU_ASPTA,0.6931471805599453,0.22058742567068496
916,"3191,139",32,EU_GLUDy,0.40225114956167085,0.22058742567068496
917,"3191,139",32,ED_ICDHyr,0.5558385836323315,0.22058742567068496
918,"3191,139",33,ED_PYK,0.6707263982880951,0.21015712421164967
919,"3191,139",33,EU_GLUDy,0.30794847002627873,0.21015712421164967
920,"3191,139",33,ED_MDHm,0.5320693144847389,0.21015712421164967
921,"3191,139",34,EU_PPND2,0.46381708790001125,0.09335041164019194
922,"3191,139",34,ED_PYRDC,0.6801842847291386,0.09335041164019194
923,"3191,139",34,ED_PGK,0.6931471805599453,0.09335041164019194
924,"3191,139",35,EU_PPND2,0.5656075235066473,0.034995786388358346
925,"3191,139",35,EU_ASPTA,0.08492973946517648,0.034995786388358346
926,"3191,139",35,ED_GLNS,0.04634598047963091,0.034995786388358346
927,"3191,139",36,EU_PGL,0.003415485858213052,0.03640849672194758
928,"3191,139",36,EU_PGCD,0.10783627089833446,0.03640849672194758
929,"3191,139",36,EU_FBA3,0.6931471805599453,0.03640849672194758
930,"3191,139",37,EU_HEX1,0.06537612575476094,0.05212147295649773
931,"3191,139",37,ED_PGK,0.12538360979633068,0.05212147295649773
932,"3191,139",37,EU_FBA3,0.6931471805599453,0.05212147295649773
933,"3191,139",38,EU_GLUDy,0.09341837254840044,0.06287430500008713
934,"3191,139",38,ED_ICDHyr,0.4180476351532017,0.06287430500008713
935,"3191,139",38,EU_FBA3,0.6931471805599453,0.06287430500008713
936,"3191,142",0,EU_HEX1,0.13469662992899592,0.08320467419875098
937,"3191,142",0,ED_PRPPS,0.3540931596717088,0.08320467419875098
938,"3191,142",0,ED_PYK,0.6931471805599453,0.08320467419875098
939,"3191,142",1,EU_HEX1,0.10930661533996905,0.066824024799432
940,"3191,142",1,ED_PYK,0.6332677991840034,0.066824024799432
941,"3191,142",1,EU_PRFGS,0.001,0.066824024799432
942,"3191,142",2,ED_PYK,0.2736364625027852,0.028024946044784588
943,"3191,142",2,ED_ALDD2y,0.009101439917117926,0.028024946044784588
944,"3191,142",2,ED_PDHm,0.001,0.028024946044784588
945,"3191,142",3,ED_PRPPS,0.2866144144471185,0.010537166488964115
946,"3191,142",3,ED_PDHm,0.001,0.010537166488964115
947,"3191,142",3,ED_PFK,0.06578715082325243,0.010537166488964115
948,"3191,142",4,ED_PYK,0.2648820927043626,0.054542398948166766
949,"3191,142",4,EU_AKGDbm,0.001,0.054542398948166766
950,"3191,142",4,EU_TAL,0.6931471805599453,0.054542398948166766
951,"3191,142",5,ED_PYK,0.2658751653197915,0.05466920107047018
952,"3191,142",5,EU_TAL,0.6931471805599453,0.05466920107047018
953,"3191,142",5,EU_SUCOASm,0.001,0.05466920107047018
954,"3191,142",6,ED_PYK,0.2610950598285993,0.054109896143672065
955,"3191,142",6,EU_TAL,0.6931471805599453,0.054109896143672065
956,"3191,142",6,EU_GCC2cm,0.001,0.054109896143672065
957,"3191,142",7,ED_PYK,0.19032221271477698,0.04488688815630713
958,"3191,142",7,EU_PPND2,0.3977500774199041,0.04488688815630713
959,"3191,142",7,ED_MDH,0.001,0.04488688815630713
960,"3191,142",8,ED_PYK,0.1809611541218393,0.04359395391203466
961,"3191,142",8,EU_SUCOASm,0.001,0.04359395391203466
962,"3191,142",8,EU_PPND2,0.3931879978187605,0.04359395391203466
963,"3191,142",9,ED_PYK,0.27050806673655714,0.05518392649719055
964,"3191,142",9,EU_TAL,0.6931471805599453,0.05518392649719055
965,"3191,142",9,ED_NADH2_u6m,0.001,0.05518392649719055
966,"3191,142",10,ED_PYK,0.17930195800587156,0.04331122311916448
967,"3191,142",10,EU_AKGDbm,0.001,0.04331122311916448
968,"3191,142",10,EU_PPND2,0.3918141570119209,0.04331122311916448
969,"3191,142",11,ED_PYK,0.1716822099364925,0.04222288146241018
970,"3191,142",11,EU_GCC2cm,0.001,0.04222288146241018
971,"3191,142",11,EU_PPND2,0.38767281744298143,0.04222288146241018
972,"3191,142",12,ED_PYK,0.18862878418171328,0.0446433896632492
973,"3191,142",12,EU_PPND2,0.39688329498615166,0.0446433896632492
974,"3191,142",12,EU_AKGDam,0.001,0.0446433896632492
975,"3191,142",13,EU_DHQTi,0.5477363425629687,0.06767685252370663
976,"3191,142",13,EU_DHQS,0.001,0.06767685252370663
977,"3191,142",13,EU_CHORM,0.6931471805599453,0.06767685252370663
978,"3191,142",14,ED_PRPPS,0.2683146226693085,0.00768363671069607
979,"3191,142",14,EU_ICDHxm,0.011652071893844734,0.00768363671069607
980,"3191,142",14,EU_PDHm,0.001,0.00768363671069607
981,"3191,142",15,ED_PYK,0.15600211665207683,0.06375928060536708
982,"3191,142",15,EU_DHQTi,0.6931471805599453,0.06375928060536708
983,"3191,142",15,EU_ICDHxm,0.06557396031974687,0.06375928060536708
984,"3191,142",16,EU_TAL,0.6931471805599453,0.044188655407840685
985,"3191,142",16,ED_CSm,0.5802103415794065,0.044188655407840685
986,"3191,142",16,ED_SUCD2_u6m,0.2060579353204565,0.044188655407840685
987,"3191,142",17,EU_TAL,0.6931471805599453,0.09160523407658436
988,"3191,142",17,ED_PGM,0.5906197161987427,0.09160523407658436
989,"3191,142",17,ED_PYRDC,0.33101700520406935,0.09160523407658436
990,"3191,142",18,EU_HEX1,0.001,0.04860492564647902
991,"3191,142",18,EU_TAL,0.6931471805599453,0.04860492564647902
992,"3191,142",18,EU_ASPTA,0.23700280357129827,0.04860492564647902
993,"3191,142",19,EU_TAL,0.6931471805599453,0.04890517425641418
994,"3191,142",19,EU_ASPTA,0.24059634339554278,0.04890517425641418
995,"3191,142",19,EU_r_4235,0.001,0.04890517425641418
996,"3191,142",20,EU_TAL,0.6931471805599453,0.04848088729393784
997,"3191,142",20,EU_ASPTA,0.23651886120502014,0.04848088729393784
998,"3191,142",20,EU_PGI,0.001,0.04848088729393784
999,"3191,142",21,EU_DHQS,0.6036736064078319,0.06735644970006899
1000,"3191,142",21,EU_CHORM,0.6931471805599453,0.06735644970006899
1001,"3191,142",21,ED_PGK,0.001,0.06735644970006899
1002,"3191,142",22,EU_DHQS,0.6931471805599453,0.07241932058427006
1003,"3191,142",22,EU_CHORM,0.6931471805599453,0.07241932058427006
1004,"3191,142",22,ED_PPA,0.00489570884071764,0.07241932058427006
1005,"3191,142",23,EU_DHQS,0.6931471805599453,0.07210130669247972
1006,"3191,142",23,EU_CHORM,0.6931471805599453,0.07210130669247972
1007,"3191,142",23,ED_ICDHym,0.026704655033550417,0.07210130669247972
1008,"3191,142",24,EU_DHQS,0.6931471805599453,0.07455520277007781
1009,"3191,142",24,EU_CHORM,0.6931471805599453,0.07455520277007781
1010,"3191,142",24,EU_ICDHxm,0.06888695004479158,0.07455520277007781
1011,"3191,142",25,EU_DHQS,0.6473916895266242,0.06964319059305485
1012,"3191,142",25,EU_CHORM,0.6931471805599453,0.06964319059305485
1013,"3191,142",25,EU_ME1m,0.043517349636962785,0.06964319059305485
1014,"3191,142",26,EU_DHQS,0.6931471805599453,0.07224372663166101
1015,"3191,142",26,EU_CHORM,0.6931471805599453,0.07224372663166101
1016,"3191,142",26,ED_CPR,0.025803420796130638,0.07224372663166101
1017,"3191,142",27,EU_DHQTi,0.6931471805599453,0.09187077634232108
1018,"3191,142",27,EU_DHQS,0.6931471805599453,0.09187077634232108
1019,"3191,142",27,ED_PYRDC,0.15637794543410855,0.09187077634232108
1020,"3191,142",28,ED_PYK,0.5895047866177877,0.10823456876660179
1021,"3191,142",28,EU_DHQS,0.6931471805599453,0.10823456876660179
1022,"3191,142",28,ED_PYRDC,0.23646382074299183,0.10823456876660179
1023,"3191,142",29,ED_PYK,0.015889832191417663,0.07477429513044183
1024,"3191,142",29,EU_PGL,0.28820099451092607,0.07477429513044183
1025,"3191,142",29,EU_GLUDy,0.5283134420180922,0.07477429513044183
1026,"3191,142",30,ED_PYK,0.18805273188275046,0.057270020659130505
1027,"3191,142",30,EU_GLUDy,0.42167414110291485,0.057270020659130505
1028,"3191,142",30,EU_GND,0.6931471805599453,0.057270020659130505
1029,"3191,142",31,ED_PYK,0.17499342781045524,0.057792248736133284
1030,"3191,142",31,EU_GLUDy,0.4122029164518368,0.057792248736133284
1031,"3191,142",31,EU_G6PDH2r,0.6931471805599453,0.057792248736133284
1032,"3191,142",32,EU_ASPTA,0.31126261292279356,0.05772664064767129
1033,"3191,142",32,EU_GLUDy,0.19149415585979743,0.05772664064767129
1034,"3191,142",32,ED_ICDHyr,0.28231092668240254,0.05772664064767129
1035,"3191,142",33,ED_PYK,0.10656901857896789,0.04333444979252079
1036,"3191,142",33,EU_GLUDy,0.664032696327781,0.04333444979252079
1037,"3191,142",33,ED_MDHm,0.6787441318544238,0.04333444979252079
1038,"3191,142",34,EU_PPND2,0.6539197916969803,0.13132030616727675
1039,"3191,142",34,ED_PYRDC,0.5462898162273353,0.13132030616727675
1040,"3191,142",34,ED_PGK,0.6931471805599453,0.13132030616727675
1041,"3191,142",35,EU_PPND2,0.6931471805599453,0.12950951444469722
1042,"3191,142",35,EU_ASPTA,0.516893015722423,0.12950951444469722
1043,"3191,142",35,ED_GLNS,0.2784470957954705,0.12950951444469722
1044,"3191,142",36,EU_PGL,0.24239831234966458,0.1286824530756055
1045,"3191,142",36,EU_PGCD,0.4530011528383582,0.1286824530756055
1046,"3191,142",36,EU_FBA3,0.6931471805599453,0.1286824530756055
1047,"3191,142",37,EU_HEX1,0.2723477123532392,0.12632810830909788
1048,"3191,142",37,ED_PGK,0.6931471805599453,0.12632810830909788
1049,"3191,142",37,EU_FBA3,0.6931471805599453,0.12632810830909788
1050,"3191,142",38,EU_GLUDy,0.6931471805599453,0.12376581291839112
1051,"3191,142",38,ED_ICDHyr,0.6775423607860724,0.12376581291839112
1052,"3191,142",38,EU_FBA3,0.6216591137832241,0.12376581291839112
